,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
2678,18793293.0,Cool apartment in La Condesa,130806896,Paula,CuauhtÃ©moc,19.40552,-99.17069,Entire home/apt,1529.0,2.0,65.0,06/11/2020,1.08,1.0,89.0,0.0
2679,18800247.0,Polanco near Antara 2 Bedroom / 2.5 Bath,20687100,Raynard,Miguel Hidalgo,19.44357,-99.20051,Entire home/apt,1514.0,5.0,17.0,12/11/2021,0.28,6.0,327.0,1.0
2680,18314796.0,"Downtown Art DÃ©co building, 50Mbps WiFi",60203647,Alex Y May,CuauhtÃ©moc,19.430643,-99.138565,Entire home/apt,781.0,1.0,404.0,15/06/2022,6.48,10.0,330.0,63.0
2681,18561811.0,Rooms with a view at Condesa,92451042,Ray,CuauhtÃ©moc,19.41576,-99.178,Private room,1817.0,2.0,1.0,01/11/2021,0.13,2.0,90.0,1.0
2682,18322603.0,HabitaciÃ³n con terraza. Perfecta ubicaciÃ³n,2725485,StÃ©phanie,Miguel Hidalgo,19.40468,-99.17663,Private room,400.0,10.0,92.0,24/02/2022,1.48,3.0,83.0,2.0
2683,18806112.0,"Loft con vista, Hospital 20 de Noviembre-Del Valle",92498535,Alina,Benito JuÃ¡rez,19.36986,-99.1718,Entire home/apt,800.0,2.0,128.0,09/10/2020,2.07,8.0,324.0,0.0
2684,18563681.0,Confortable room in a centrical area.,128875288,Javier Y Bibiano,Miguel Hidalgo,19.40224,-99.17319,Private room,507.0,2.0,0.0,31/12/2022,1.5860325810283387,1.0,87.0,0.0
2685,18323437.0,2 Bed / 2 Bath Apt. in Santa Fe Business Center,33987365,Leo,Cuajimalpa de Morelos,19.37122,-99.26553,Entire home/apt,1197.0,5.0,11.0,23/08/2021,0.18,1.0,267.0,1.0
2686,18328911.0,HabitaciÃ³n con salida a jardÃ­n j1,58044901,Marisol,Miguel Hidalgo,19.39947,-99.24845,Private room,460.0,1.0,13.0,16/02/2022,0.21,5.0,271.0,1.0
2687,18567142.0,OM686 la mejor opciÃ³n de hospedaje en CDMX,30600030,Daphne,Benito JuÃ¡rez,19.40245,-99.14661,Entire home/apt,700.0,1.0,29.0,11/06/2022,0.48,16.0,361.0,13.0
2688,18329289.0,Cozy private bedroom close to UNAM in Mexico City,126813249,Mariana,CoyoacÃ¡n,19.30761,-99.17016,Private room,210.0,3.0,0.0,31/12/2022,1.5860325810283387,1.0,1.0,0.0
2689,18568996.0,Loft Reforma Centro,128920730,Anotnio,CuauhtÃ©moc,19.43446,-99.15314,Entire home/apt,1900.0,4.0,3.0,29/05/2018,0.05,1.0,177.0,0.0
2690,18329759.0,Historical Center/Centro HistÃ³rico,126816301,Gustavo,CuauhtÃ©moc,19.44569,-99.13812,Entire home/apt,470.0,2.0,154.0,13/06/2022,2.46,1.0,136.0,26.0
2691,18807284.0,HabitaciÃ³n en Casa Rosa Condesa de 1937. CdMx,161281451,Carlos,Miguel Hidalgo,19.4039,-99.17424,Private room,606.0,1.0,73.0,17/04/2022,1.32,1.0,299.0,11.0
2692,18807816.0,Susymario,130693572,Jose Mario,Iztacalco,19.39985,-99.06179,Entire home/apt,496.0,2.0,84.0,27/05/2022,1.6,1.0,325.0,23.0
2693,18580360.0,Condesa | Amazing Pent House | Private Rooftop,39260169,Daniel Alfonso,CuauhtÃ©moc,19.41661,-99.17641,Entire home/apt,3510.0,2.0,201.0,16/06/2022,3.38,1.0,177.0,52.0
2694,18808139.0,Cozy safe& trendy Polanco,130937808,Mercedes,Miguel Hidalgo,19.43815,-99.1857,Entire home/apt,8000.0,2.0,16.0,21/02/2018,0.26,1.0,79.0,0.0
2695,18331535.0,La mejor ubicaciÃ³n. Best Location.,49670163,DarÃ­o,CuauhtÃ©moc,19.44075,-99.14162,Entire home/apt,850.0,6.0,79.0,06/05/2022,1.26,2.0,343.0,10.0
2696,18580727.0,Sunny 1 BR Apt | Condesa,105762659,Alexis,CuauhtÃ©moc,19.40619,-99.17381,Entire home/apt,1087.0,5.0,21.0,07/05/2022,0.34,4.0,80.0,3.0
2697,18582606.0,CONDESA cozy oasis with balcony Apt.,302431514,Arely,CuauhtÃ©moc,19.40804,-99.1713,Entire home/apt,1500.0,3.0,107.0,05/06/2022,1.73,29.0,76.0,20.0
2698,18332729.0,"Executive APT, Perfect Location w/ Free Parking",121777919,Jorge Enrique,Benito JuÃ¡rez,19.380068,-99.1689,Entire home/apt,1500.0,5.0,34.0,08/05/2022,0.55,1.0,353.0,6.0
2699,18811034.0,Rento recamara de casa al sur de la CDMX,130965467,Santa,CoyoacÃ¡n,19.30413,-99.17036,Private room,135.0,365.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
2700,18586665.0,Cozy room in a beautiful apartment in Polanco,129052341,Hilda,Miguel Hidalgo,19.43588,-99.18578,Private room,568.0,3.0,0.0,31/12/2022,1.5860325810283387,1.0,363.0,0.0
2701,18818396.0,Bonito lugar para disfrutar :),22654965,Carla,Benito JuÃ¡rez,19.38885,-99.17962,Entire home/apt,1280.0,5.0,16.0,03/05/2022,0.27,3.0,360.0,2.0
2702,18823679.0,Terrace Escandon,2725485,StÃ©phanie,Miguel Hidalgo,19.40467,-99.17611,Private room,391.0,7.0,67.0,15/06/2022,1.08,3.0,42.0,12.0
2703,18346781.0,ideal for short and long stays,78209452,Elisa,CuauhtÃ©moc,19.41795,-99.15779,Entire home/apt,517.0,2.0,213.0,19/06/2022,3.39,1.0,314.0,27.0
2704,18358929.0,Beautiful private room in Del Valle Sur,27294415,Rox,Benito JuÃ¡rez,19.3689,-99.17703,Private room,548.0,2.0,30.0,10/05/2019,0.49,1.0,154.0,0.0
2705,18596363.0,El cuarto de estudiante,27058146,Kary,CoyoacÃ¡n,19.34402,-99.16127,Private room,365.0,1.0,19.0,18/06/2022,0.34,3.0,360.0,6.0
2706,18360341.0,LUMINOUS APARTMENT 6 PEOPLE HISTORICAL CENTER,17630122,Olivier & Arquimedes,CuauhtÃ©moc,19.4269,-99.13506,Entire home/apt,2000.0,2.0,73.0,04/06/2022,1.2,5.0,329.0,16.0
2707,18366651.0,Condesa Roma WTC Loft,618769,Ricardo,Miguel Hidalgo,19.40037,-99.1704,Entire home/apt,499.0,1.0,222.0,07/06/2022,3.54,2.0,280.0,34.0
2708,18824946.0,â¡ Up to 5 Apts. in One House! CONCERTS Downtown!,5755202,Andres,Venustiano Carranza,19.41643,-99.11758,Entire home/apt,3245.0,2.0,42.0,24/04/2022,0.71,44.0,60.0,8.0
2709,18597213.0,Beautiful penthouse in La Condesa,22733096,Michelle,CuauhtÃ©moc,19.40496,-99.17151,Entire home/apt,4039.0,7.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
2710,18371356.0,House & Garden in Coyoacan - Mexico City,4886296,Marco,CoyoacÃ¡n,19.34278,-99.17264,Entire home/apt,1521.0,2.0,114.0,10/06/2022,2.02,1.0,328.0,26.0
2711,18600136.0,HabitaciÃ³n cÃ³moda y amplia,113274106,Iliana,CoyoacÃ¡n,19.34015,-99.13369,Private room,704.0,1.0,11.0,17/04/2022,0.18,2.0,364.0,1.0
2712,18373524.0,Lovely Flat  / 2 Room Apt,8428507,Salvador,Miguel Hidalgo,19.40098,-99.19122,Entire home/apt,1290.0,2.0,4.0,13/06/2022,2.03,1.0,342.0,4.0
2713,18600223.0,"HabitaciÃ³n 3 en Santa Catarina, CoyoacÃ¡n",943559,Lorena,CoyoacÃ¡n,19.34735,-99.17307,Private room,400.0,3.0,8.0,17/06/2022,0.13,1.0,179.0,2.0
2714,18827114.0,Departamento Art deco CONDESA planta baja,57051447,AgustÃ­n,CuauhtÃ©moc,19.41299,-99.16827,Entire home/apt,1636.0,2.0,185.0,09/06/2022,3.1,1.0,70.0,43.0
2715,18851992.0,Condesa/EscandÃ³n Departamento con super ubicaciÃ³n,41870909,Juan,Miguel Hidalgo,19.40314,-99.18507,Entire home/apt,700.0,3.0,14.0,20/04/2019,0.23,1.0,74.0,0.0
2716,18600564.0,Departamento Peninsula Santa Fe,17942403,Mauricio,Cuajimalpa de Morelos,19.35748,-99.27331,Entire home/apt,1420.0,2.0,64.0,26/12/2021,1.1,2.0,168.0,3.0
2717,18854057.0,Cuarto Pitaya. Amplia habitaciÃ³n en CoyoacÃ¡n,115969851,Eugenia,CoyoacÃ¡n,19.3537,-99.16021,Private room,1500.0,2.0,7.0,12/11/2021,0.12,4.0,153.0,1.0
2718,18373779.0,"Depto. Cuarto 1 grande, terraza, buena ubicaciÃ³n.",127231264,JosÃ© Federico,Ãlvaro ObregÃ³n,19.36097,-99.19317,Private room,464.0,1.0,38.0,26/11/2021,0.62,3.0,295.0,2.0
2719,18609896.0,Comfy&Safe room/ 20 de Noviembre / Insurgentes Sur,32836143,Mariana & Frank,Benito JuÃ¡rez,19.37423,-99.17829,Private room,345.0,3.0,147.0,25/03/2020,2.39,2.0,38.0,0.0
2720,18374053.0,Chic and trendy Historic Building,30600030,Daphne,Benito JuÃ¡rez,19.40245,-99.14661,Entire home/apt,890.0,1.0,12.0,18/03/2022,0.2,16.0,171.0,4.0
2721,18374543.0,"MX City,nice room,close to business/ turistic zone",87605411,Rosario,CuauhtÃ©moc,19.45348,-99.15591,Private room,250.0,2.0,13.0,01/04/2019,0.22,1.0,362.0,0.0
2722,18377392.0,Rio Rhin 64,127271598,Rio Rhin 64 - Memo Y Sandra,CuauhtÃ©moc,19.43124,-99.16582,Entire home/apt,1150.0,2.0,52.0,22/05/2022,0.86,1.0,65.0,9.0
2723,18866773.0,HabitaciÃ³n privada comoda e ilumina,33909556,Katheryn,Azcapotzalco,19.46094,-99.17812,Private room,303.0,2.0,5.0,26/05/2019,0.11,1.0,0.0,0.0
2724,18869327.0,Suite Loft 403 @IZTA54 Hotel Boutique,112328574,MarÃ­a,CuauhtÃ©moc,19.40961,-99.17005,Private room,3900.0,1.0,4.0,29/06/2019,0.07,11.0,356.0,0.0
2725,18869668.0,Departamento muy cerca de estaciÃ³n Buenavista,84926151,RubÃ©n DarÃ­o,CuauhtÃ©moc,19.44599,-99.15265,Entire home/apt,702.0,2.0,165.0,20/05/2022,2.72,2.0,138.0,30.0
2726,18616783.0,TRENDY & COZY apartment in REFORMA BEST LOCATION,122041136,Casa GalerÃ­a,CuauhtÃ©moc,19.42749,-99.17061,Entire home/apt,1041.0,1.0,155.0,22/05/2022,2.52,4.0,198.0,15.0
2727,18869771.0,Bonito loft de 2 cuartos Roma Norte GREAT WIFI,3974752,Christopher,CuauhtÃ©moc,19.41856,-99.15365,Entire home/apt,1004.0,1.0,30.0,31/05/2022,0.5,1.0,314.0,22.0
2728,18618158.0,cosy apartment near UNAM in coyoacan,173694734,Fabian,CoyoacÃ¡n,19.33596,-99.17938,Entire home/apt,1514.0,5.0,5.0,28/01/2020,0.15,1.0,0.0,0.0
2729,18869843.0,FAMILY Apartment 404 @IZTA54 Hotel Boutique,112328574,MarÃ­a,CuauhtÃ©moc,19.40959,-99.17002,Private room,3900.0,1.0,4.0,06/04/2018,0.07,11.0,349.0,0.0
2730,18390233.0,Lovely Apt. in the heart Polanco!,18334496,Nando,Miguel Hidalgo,19.43194,-99.19059,Entire home/apt,1586.0,1.0,178.0,18/06/2022,2.86,4.0,59.0,23.0
2731,18626251.0,â¡Perfect Locationâ¡Long Stayâ¡Polanco Reformaâ¡,77776423,Marilu,Miguel Hidalgo,19.43715,-99.17451,Entire home/apt,1000.0,2.0,70.0,10/04/2022,1.22,1.0,356.0,13.0
2732,18872353.0,"""El Sol"" Mexican Loft",118885045,Santiago Hugo,CuauhtÃ©moc,19.44764,-99.15412,Entire home/apt,546.0,5.0,92.0,20/04/2022,1.49,5.0,82.0,10.0
2733,18872601.0,"Oasis en la ciudad, cuarto en hermosa casa antigua",25437958,Vanessa,CuauhtÃ©moc,19.41819,-99.1562,Private room,1014.0,2.0,2.0,21/02/2019,0.04,1.0,139.0,0.0
2734,18629048.0,Casita en Coyoacan,48717020,Hostales Del Sur,CoyoacÃ¡n,19.32798,-99.14243,Entire home/apt,650.0,3.0,1.0,29/10/2018,0.02,13.0,364.0,0.0
2735,18876087.0,Mejor ubicaciÃ³n y servicios,131525306,Araceli,Benito JuÃ¡rez,19.39754,-99.17245,Entire home/apt,1000.0,2.0,2.0,03/06/2017,0.03,1.0,83.0,0.0
2736,18393058.0,100 Mbps King size room in fancy appartment!,6187180,Perla,Miguel Hidalgo,19.40405,-99.18186,Private room,464.0,4.0,121.0,28/05/2022,1.99,3.0,74.0,15.0
2737,18394340.0,"Grande, lindo y tranquilo departamento familiar.",72941967,Guisela,Benito JuÃ¡rez,19.39315,-99.16291,Entire home/apt,771.0,1.0,35.0,12/06/2022,0.56,2.0,322.0,12.0
2738,18395150.0,Luxury/nice department in the heart of the city!,96866421,Maria Del Consuelo,Benito JuÃ¡rez,19.3653,-99.1734,Entire home/apt,1430.0,2.0,59.0,14/06/2022,0.96,1.0,334.0,14.0
2739,18632995.0,HabitaciÃ³n enorme con closeth amplio.,48269930,Alberto,CuauhtÃ©moc,19.41345,-99.15972,Private room,550.0,7.0,0.0,31/12/2022,1.5860325810283387,1.0,173.0,0.0
2740,18878505.0,HabitaciÃ³n en el corazÃ³n de la Roma,119702119,Patricia,CuauhtÃ©moc,19.41409,-99.16269,Private room,383.0,1.0,192.0,13/06/2022,3.22,1.0,160.0,36.0
2741,18633072.0,Condesa nice apartment ground floor.,118343372,Inmmao,CuauhtÃ©moc,19.41641,-99.17666,Entire home/apt,1186.0,1.0,145.0,19/06/2022,2.35,4.0,161.0,34.0
2742,18633364.0,Bonito departamento en excelente zona (Polanco),119343685,Marusa,Miguel Hidalgo,19.43053,-99.17717,Entire home/apt,803.0,1.0,107.0,25/05/2022,1.73,1.0,123.0,18.0
2743,18890898.0,CÃ³nfort place. 10  minutes from the AirPort.,97865312,Raul,Benito JuÃ¡rez,19.40047,-99.15295,Private room,1217.0,1.0,0.0,31/12/2022,1.5860325810283387,1.0,179.0,0.0
2744,18892306.0,Bonito curato en  CASA HISTÃRICA en MÃ©xico City,129584577,Luis,CuauhtÃ©moc,19.43014,-99.15606,Private room,1250.0,30.0,0.0,31/12/2022,1.5860325810283387,1.0,89.0,0.0
2745,18396037.0,"Beautiful LOFT in  ""Trendy"" ROMA-CONDESA",127433321,Norma,CuauhtÃ©moc,19.40456,-99.17215,Entire home/apt,956.0,2.0,170.0,04/06/2022,2.71,4.0,160.0,24.0
2746,18405775.0,HabitaciÃ³n privada 6 cuadras de WTC.,110348197,Nacho,Benito JuÃ¡rez,19.390678,-99.179779,Private room,249.0,1.0,60.0,20/05/2022,1.08,2.0,347.0,37.0
2747,18634597.0,"Departamento, Centro HistÃ³rico MÃ©xico",129460885,Ricardo,CuauhtÃ©moc,19.43838,-99.14186,Entire home/apt,686.0,3.0,29.0,21/05/2021,0.53,1.0,17.0,0.0
2748,18406011.0,Offer two floor New Apartment,86521513,Maite,Miguel Hidalgo,19.43412,-99.19125,Entire home/apt,3895.0,2.0,145.0,05/06/2022,2.34,3.0,343.0,27.0
2749,18635394.0,HabitaciÃ³n privada en Ciudad de MÃ©xico.,119869441,Paola,Benito JuÃ¡rez,19.3846,-99.18363,Private room,507.0,3.0,6.0,31/01/2019,0.1,1.0,134.0,0.0
2750,18907254.0,Calle 15.,130654751,Aree,Benito JuÃ¡rez,19.38847,-99.18358,Private room,1014.0,3.0,0.0,31/12/2022,1.5860325810283387,1.0,364.0,0.0
2751,18639464.0,"304 Lovely balconies, double window apt. With A/C!",90850835,Jack Y Alice,CuauhtÃ©moc,19.429014,-99.134773,Entire home/apt,768.0,1.0,168.0,12/06/2022,2.72,4.0,323.0,45.0
2752,18907755.0,Rascacielito,130609224,Eldoce,CuauhtÃ©moc,19.43218,-99.1674,Entire home/apt,10000.0,3.0,0.0,31/12/2022,1.5860325810283387,1.0,179.0,0.0
2753,18408059.0,Tapanco en casa en el bosque,127539463,Martha  LucÃ­a,Ãlvaro ObregÃ³n,19.32404,-99.28928,Private room,210.0,15.0,1.0,14/09/2017,0.02,2.0,89.0,0.0
2754,18408176.0,"Breakfast included, 20 minutes from downtown CDMX",75113827,Berenice,CuauhtÃ©moc,19.45685,-99.1322,Private room,216.0,1.0,353.0,06/06/2022,5.66,3.0,316.0,58.0
2755,18639531.0,"Anzures: Beauty, cozy & cosmopolitan charm",37632569,Ricardo,Miguel Hidalgo,19.43789,-99.17765,Private room,345.0,7.0,7.0,27/04/2022,0.11,2.0,122.0,1.0
2756,18415927.0,Cozy apartment,100524171,Jesus,Azcapotzalco,19.48343,-99.18901,Entire home/apt,1014.0,2.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
2757,18641108.0,Dpto priv REFORMA JUAREZ CONDESA ROMA,88365870,Anya,CuauhtÃ©moc,19.42279,-99.17177,Entire home/apt,1466.0,2.0,119.0,13/06/2022,2.25,18.0,81.0,23.0
2758,18416228.0,Lovely apartment in downtown Mexico City,55960232,Lety,CuauhtÃ©moc,19.439756,-99.133911,Entire home/apt,624.0,1.0,127.0,31/05/2022,2.05,1.0,31.0,30.0
2759,18909836.0,Buda 13e,116890395,Clara,Miguel Hidalgo,19.44716,-99.20139,Entire home/apt,2524.0,2.0,8.0,01/01/2020,0.15,1.0,149.0,0.0
2760,18647844.0,Beautiful and brand new Suites! (B),30026600,Eduardo,Miguel Hidalgo,19.43677,-99.18024,Private room,891.0,19.0,11.0,04/06/2022,0.2,14.0,336.0,7.0
2761,18911331.0,Departamento NÃ¡poles viajeros,130783655,Isabel,Benito JuÃ¡rez,19.38703,-99.17816,Private room,500.0,6.0,0.0,31/12/2022,1.5860325810283387,1.0,180.0,0.0
2762,18915002.0,Casita de la Palma Casa ecolÃ³gica,19927450,Luz,CoyoacÃ¡n,19.35295,-99.14846,Entire home/apt,1003.0,1.0,149.0,04/06/2022,2.6,7.0,328.0,37.0
2763,18420182.0,Departamento luminoso en plaza Rio de Janeiro.,19576021,Enrique,CuauhtÃ©moc,19.42187,-99.16253,Entire home/apt,1050.0,2.0,84.0,06/02/2022,1.35,1.0,72.0,11.0
2764,18649397.0,"1*CÃ³moda HabitaciÃ³n.Cerca UNAM,ITAM",64363285,Perla,Ãlvaro ObregÃ³n,19.33923,-99.19561,Private room,1000.0,7.0,4.0,22/07/2021,0.07,4.0,272.0,1.0
2765,18915243.0,casa valery iztapalapa,131118047,Valery,Iztapalapa,19.3184,-99.04555,Entire home/apt,3200.0,1.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
2766,18651159.0,Private and quiet room in the heart of Polanco,129601529,Nina,Miguel Hidalgo,19.4359,-99.1911,Private room,500.0,3.0,53.0,11/06/2022,0.86,1.0,264.0,4.0
2767,18915277.0,Comfortable apartment located in Roma Norte,56394006,Arturo,CuauhtÃ©moc,19.41635,-99.16794,Entire home/apt,1300.0,2.0,97.0,18/07/2021,1.58,1.0,316.0,2.0
2768,18425974.0,"La cite Santa Fe

Departamento en Santa Fe! CDMX",127562410,Antonio,Cuajimalpa de Morelos,19.36602,-99.27219,Entire home/apt,691.0,3.0,5.0,11/01/2021,0.08,2.0,355.0,0.0
2769,18433546.0,"Huge, gorgeous room in Santa Catarina, Coyoacan!",43131306,Ivan,CoyoacÃ¡n,19.34633,-99.16749,Private room,710.0,6.0,45.0,29/05/2022,0.73,1.0,257.0,6.0
2770,18657298.0,"Casa Donceles PH1â¤ï¸balconies with views, Location!",54497443,Livia,CuauhtÃ©moc,19.43762,-99.13888,Entire home/apt,2201.0,1.0,33.0,05/06/2022,0.54,10.0,197.0,7.0
2771,18445943.0,Hermosa recamara frente a Zona ArqueolÃ³gica.,57453007,Brenda,Iztapalapa,19.35679,-99.09227,Private room,250.0,2.0,1.0,03/05/2018,0.02,1.0,365.0,0.0
2772,18928304.0,"RENTO HABITACIÃN ""LEALTAD""  CON TERRAZA PRIVADA",49735631,Jorge,Cuajimalpa de Morelos,19.36729,-99.26821,Private room,699.0,1.0,25.0,16/06/2022,0.51,18.0,291.0,13.0
2773,18671605.0,Loft en Santa Fe,122068229,Eleonora,Ãlvaro ObregÃ³n,19.37946,-99.25253,Entire home/apt,1115.0,3.0,15.0,29/05/2022,0.24,2.0,84.0,5.0
2774,18932462.0,Super mexican loft con excelente vista de CDMX,127998839,Luis Pablo,Ãlvaro ObregÃ³n,19.39353,-99.19419,Entire home/apt,800.0,2.0,9.0,30/06/2021,0.15,4.0,92.0,1.0
2775,18933119.0,Apetecible roof apartment con terraza privada,42602773,Susana,CoyoacÃ¡n,19.34267,-99.17153,Entire home/apt,890.0,2.0,70.0,31/05/2022,1.14,3.0,174.0,13.0
2776,18447042.0,Private Room Tamayo,28090452,Fabiola,CuauhtÃ©moc,19.42153,-99.17272,Private room,376.0,1.0,117.0,03/06/2022,1.91,11.0,339.0,21.0
2777,18680688.0,â¡Best Location in Mexico/ 1br Designer Apt 403â¡,27411678,Casa,CuauhtÃ©moc,19.42622,-99.16604,Entire home/apt,1009.0,1.0,232.0,04/06/2022,3.79,18.0,334.0,61.0
2778,18449342.0,"Cozy&Sunny flat with AC, 40MB in historic downtown",120967823,Claudia,CuauhtÃ©moc,19.426771,-99.153152,Entire home/apt,824.0,2.0,207.0,11/06/2022,3.46,1.0,239.0,10.0
2779,18933998.0,"**Full Apt. Roma Norte, Pvte Roof Garden, Luminous",34439764,Simon V.,CuauhtÃ©moc,19.41367,-99.15697,Entire home/apt,890.0,2.0,80.0,01/08/2020,1.32,1.0,81.0,0.0
2780,18681096.0,â¡Best Location in Mexico / 1br Luxurious Apt 402â¡,27411678,Casa,CuauhtÃ©moc,19.42622,-99.16604,Entire home/apt,1176.0,1.0,245.0,05/06/2022,4.04,18.0,350.0,46.0
2781,18942653.0,Unique! En el corazÃ³n de Polanco,102782157,Hey,Miguel Hidalgo,19.43255,-99.19335,Private room,850.0,2.0,15.0,01/06/2022,0.33,3.0,162.0,14.0
2782,18449881.0,Beautiful 2 storey house with terrace in La Roma,10336129,Jacobo,CuauhtÃ©moc,19.41272,-99.16126,Entire home/apt,1817.0,2.0,231.0,13/06/2022,3.74,1.0,301.0,42.0
2783,18686503.0,Ideal for Bussines Executive (sanitized),25469066,Alfredo,CuauhtÃ©moc,19.43198,-99.16654,Entire home/apt,1243.0,2.0,36.0,18/04/2022,0.62,1.0,160.0,8.0
2784,18450502.0,"Bonito departamento Ciudad de MÃ©xico, Claveria",106186128,Ingrid,Azcapotzalco,19.46014,-99.17946,Entire home/apt,818.0,1.0,517.0,11/06/2022,8.49,8.0,345.0,92.0
2785,18451165.0,Excelente cuarto zona sur CDMX,126914120,Israel,Benito JuÃ¡rez,19.36154,-99.15249,Shared room,10141.0,1.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
2786,18943133.0,Ãnico ! En el corazÃ³n de Polanco!,102782157,Hey,Miguel Hidalgo,19.43269,-99.19486,Entire home/apt,2800.0,3.0,14.0,26/04/2022,0.23,3.0,347.0,4.0
2787,18686760.0,Cool and cozy loft across National Museum of Art,129897548,Alejandra,CuauhtÃ©moc,19.43698,-99.1392,Entire home/apt,986.0,1.0,400.0,19/06/2022,6.56,4.0,257.0,94.0
2788,18945872.0,Suites Perisur Apartamentos Amueblados,132083092,Suites Perisur,CoyoacÃ¡n,19.30345,-99.18098,Private room,1999.0,1.0,20.0,21/11/2021,0.34,1.0,360.0,2.0
2789,18461509.0,Great location new apartment with inside terrace,59794729,Cristina,Miguel Hidalgo,19.42919,-99.17589,Entire home/apt,1212.0,2.0,7.0,03/04/2022,0.12,2.0,0.0,1.0
2790,18464958.0,""" LOVELY APARTMENT/AMAZING VIEW/ GREAT LOCATION """,128052129,Eduardo,CuauhtÃ©moc,19.42126,-99.16786,Private room,1414.0,1.0,1.0,26/05/2017,0.02,1.0,338.0,0.0
2791,18469532.0,Nuevo! Moderno Loft en pleno Centro HistÃ³rico,126106513,Flavia Y Mauricio,CuauhtÃ©moc,19.43974,-99.13432,Entire home/apt,926.0,1.0,367.0,14/06/2022,5.87,25.0,290.0,72.0
2792,18689577.0,"DEPARTAMENTO NUEVO, CERCA DE CENTRO HISTORICO",37517755,Angelo,CuauhtÃ©moc,19.41993,-99.14305,Entire home/apt,705.0,2.0,204.0,31/05/2022,3.3,2.0,281.0,50.0
2793,19073859.0,"La Casa Naranja, your house.",37630869,Manuel,Benito JuÃ¡rez,19.38113,-99.14729,Private room,266.0,1.0,41.0,15/04/2022,0.72,3.0,90.0,14.0
2794,18949366.0,Casa LeÃ³n. Everybody is Welcome! pet friendly!,101619605,Liz,Benito JuÃ¡rez,19.4037,-99.15668,Entire home/apt,531.0,3.0,70.0,17/04/2020,1.14,3.0,265.0,0.0
2795,18690468.0,alojamiento  a 2 km de aeropuerto 100% amueblado,129925883,Marco Antonio,Venustiano Carranza,19.41315,-99.07783,Private room,375.0,3.0,2.0,23/10/2017,0.04,1.0,88.0,0.0
2796,18959013.0,Artsy apartment in historic JuÃ¡rez neighborhood,3405747,Victor,CuauhtÃ©moc,19.42675,-99.15196,Entire home/apt,1145.0,2.0,141.0,22/05/2022,2.29,1.0,121.0,36.0
2797,19093573.0,"You found it!  2BR apt, washer, very safe area",1140427,Erick,CuauhtÃ©moc,19.43115,-99.17013,Entire home/apt,1085.0,2.0,187.0,31/05/2022,3.09,10.0,152.0,30.0
2798,19094322.0,UbicaciÃ³n y comodidad - Location & confort,67995069,Ana,Benito JuÃ¡rez,19.3796,-99.18848,Entire home/apt,649.0,3.0,63.0,31/03/2020,1.04,1.0,171.0,0.0
2799,18698689.0,Beautiful and brand new Suites! (T2),30026600,Eduardo,Miguel Hidalgo,19.43732,-99.18071,Private room,821.0,1.0,16.0,04/06/2022,0.26,14.0,361.0,5.0
2800,19103827.0,Awesome flat in La Roma > Balcony > WiFi 50 mbps,9557015,Erika & J.C,CuauhtÃ©moc,19.41671,-99.15805,Entire home/apt,2000.0,2.0,61.0,30/04/2021,1.0,19.0,50.0,0.0
2801,18701111.0,Departamento completo para familias,108862368,Javier Fabian,Iztapalapa,19.38268,-99.08789,Private room,390.0,1.0,12.0,21/03/2022,0.21,1.0,363.0,3.0
2802,18961660.0,Casa Xitle,132223425,Jeronimo,Tlalpan,19.2452,-99.23244,Entire home/apt,843.0,1.0,49.0,31/10/2021,0.87,2.0,84.0,3.0
2803,18703660.0,"The Marakame Crow, Deluxe Flat in Casa Quetzal",50305161,Host Me Tender,CuauhtÃ©moc,19.41952,-99.16184,Entire home/apt,1715.0,3.0,26.0,12/06/2022,0.42,39.0,249.0,13.0
2804,18961868.0,Gil's Home,111011940,Gil,CuauhtÃ©moc,19.42833,-99.15497,Shared room,400.0,1.0,1.0,07/06/2017,0.02,1.0,179.0,0.0
2805,18962160.0,Lindo departamento bien ubicado.,132126611,Claudia Bethina,Venustiano Carranza,19.41065,-99.12289,Entire home/apt,530.0,1.0,19.0,21/04/2019,0.31,2.0,0.0,0.0
2806,19106691.0,"Ready to host BIG GROUP, 6BRâ¦",18473469,Experience Mexico,CuauhtÃ©moc,19.44054,-99.15112,Entire home/apt,2620.0,4.0,81.0,22/05/2022,1.44,1.0,49.0,25.0
2807,19109580.0,REFORMA - Brand new 2BR @ Atoyac 63 -5min to park,15052513,Miguel,CuauhtÃ©moc,19.42637,-99.17464,Entire home/apt,1514.0,2.0,105.0,28/05/2022,1.71,9.0,356.0,11.0
2808,18706549.0,Lovely Room in Lindavista :),109386569,Aritzel Y JosÃ© Luis,Gustavo A. Madero,19.48719,-99.14382,Private room,899.0,30.0,85.0,10/01/2021,1.39,2.0,78.0,0.0
